LONGITUDE,LATITUDE,LABEL,LAYER,SYMBOL,KML_STYL
-80.4597331,25.0831723,20414,Boundary Survey,"""""",""""""
-80.2850769,25.2926813,20415,Boundary Survey,"""""",""""""
-80.2859078,25.3001658,20416,Boundary Survey,"""""",""""""
-80.3365357,25.9205406,20417,Topographic Survey,"""""",""""""
-80.2624559,25.9591205,20417,Boundary Survey,"""""",""""""
-80.2329997,25.7632224,20420,"""""","""""",""""""
-80.31708,25.6711804,20421,Boundary Survey,"""""",""""""
-80.29085,25.7550635,20422,Boundary Survey,"""""",""""""
-80.268571,25.7366608,20423,Boundary Survey,"""""",""""""
-80.296923,25.8473743,20424,"""""","""""",""""""
-80.166288,25.790859,20425,Boundary Survey,"""""",""""""
-80.3169883,25.6578788,20426,Boundary Survey,"""""",""""""
-80.4444678,25.4557859,20427,Boundary Survey,"""""",""""""
-80.289294,25.313623,20428,Boundary Survey,"""""",""""""
-80.2611513,25.7293479,20429,Boundary Survey,"""""",""""""
-80.260881,25.7969552,20430,Boundary/Topographic,"""""",""""""
-80.2468374,25.7168584,20431,Boundary Survey,"""""",""""""
-80.2739307,25.6934356,20432,SUE,"""""",""""""
-80.3710693,25.1696053,20433,Boundary Survey,"""""",""""""
-80.1767947,25.8616699,20434,Boundary Survey,"""""",""""""
-80.2855516,25.293623,20435,Update Survey,"""""",""""""
-80.2890073,25.2983305,20436,Boundary Survey,"""""",""""""
-80.2390085,25.8833526,20437,Miscellaneous,"""""",""""""
-80.3984726,25.5662259,20438,Miscellaneous,"""""",""""""
-80.2869665,25.2972426,20439,Boundary Survey,"""""",""""""
-80.4334491,25.5142273,20440,SUE,"""""",""""""
-80.2917178,25.7019583,20441,Topographic Survey,"""""",""""""
-80.2842511,25.3243443,20442,Boundary Survey,"""""",""""""
-80.4322303,25.5117801,20443,Boundary Survey,"""""",""""""
-80.2850298,25.6903359,20444,Boundary,"""""",""""""
-80.4130757,25.6243812,20445,Update Survey,"""""",""""""
-80.3644631,25.6847875,20447,Topographic,"""""",""""""
-80.1405944,25.7862131,20448,Boundary Survey,"""""",""""""
-80.2960664,25.9226532,20449,Miscellaneous,"""""",""""""
-80.4069256,25.5014847,20450,Miscellaneous,"""""",""""""
-80.2482716,25.7080927,20451,Boundary Survey,"""""",""""""
-80.2860926,25.6578198,20452,Boundary Survey,"""""",""""""
-80.2295188,25.7437087,20453,Draw Boundary Lines for the following properties:,"""""",""""""
-80.8890703,24.7900011,20454,Boundary Survey,"""""",""""""
-80.2836853,25.3186578,20455,Boundary Survey,"""""",""""""
-80.454313,25.4740743,20456,Tentative Plat,"""""",""""""
-80.3038467,25.6747008,20458,Update Survey,"""""",""""""
-80.0331374,26.7786328,20459,Boundary Survey,"""""",""""""
-80.5112607,25.5809579,20460,Boundary Survey,"""""",""""""
-80.49007651,25.57046357,21001,Boundary Survey,"""""",""""""
-80.13104212,25.88174131,21002,Boundary Survey,"""""",""""""
-80.46122183,25.5373965,21003,Boundary Survey,"""""",""""""
-80.25440175,25.70091567,21005,Stakeout,"""""",""""""
-80.16881631,25.69613727,21006,Boundary Survey,"""""",""""""
-80.19194501,26.04395891,21007,Boundary Survey,"""""",""""""
-80.34759484,25.75202204,21008,Miscellaneous,"""""",""""""
-80.40877211,25.73112882,21009,Boundary Survey,"""""",""""""
-80.28386667,25.29449032,21010,Boundary Survey,"""""",""""""
-80.18016966,25.82170546,21011,Boundary Survey,"""""",""""""
-80.10503774,26.17433873,21012,ALTA Survey,"""""",""""""
-80.29628942,25.30949651,21014,Boundary Survey,"""""",""""""
-81.00191389,24.73047436,21015,"""""","""""",""""""
-80.25903896,25.75648927,21016,Boundary Survey,"""""",""""""
-80.26258009,25.72695674,21017,Boundary Survey,"""""",""""""
-80.25883585,25.75109482,21018,Boundary Survey,"""""",""""""
-80.43023822,25.7156598,21019,Elevation Certificate,"""""",""""""
-80.13100608,25.86519402,21020,Engineering Services,"""""",""""""
-80.5347945,25.5053077,21021,Boundary Survey,"""""",""""""
-80.22837545,25.84626116,21022,Topographic Survey,"""""",""""""
-80.29018005,25.29731396,21023,Boundary Survey,"""""",""""""
-80.37087066,25.17004684,21024,Boundary Survey,"""""",""""""
-80.26128621,25.32685242,21025,Boundary Survey,"""""",""""""
-80.4255561,25.56493979,21026,ALTA Survey,"""""",""""""
-80.31080338,25.63930582,21027,Boundary Survey,"""""",""""""
-80.4836285,25.53851514,21028,Stakeout,"""""",""""""
-80.26447516,26.02889912,21029,Topographic Survey,"""""",""""""
-80.36771348,25.72616155,21030,Boundary Survey,"""""",""""""
-80.26279009,25.75175335,21031,Topographic Survey,"""""",""""""
-80.39595538,25.51974588,21032,Boundary Survey,"""""",""""""
-80.36558877,25.82110287,21033,Boundary Survey,"""""",""""""
-80.29840001,25.95929283,21034,Boundary Survey,"""""",""""""
-80.1202219,25.86424533,21035,ALTA Survey,"""""",""""""
-80.49293561,25.51944238,21036,Boundary Survey,"""""",""""""
-80.4912612,25.50351301,21037,Boundary Survey,"""""",""""""
-80.4119871,25.56496572,21038,Boundary Survey,"""""",""""""
-80.3257934,25.8262684,21039,SUE,"""""",""""""
-80.36241715,25.83143743,21042,Tentative Plat,"""""",""""""
-80.14210411,25.79130596,21043,Boundary,"""""",""""""
-80.3018923,25.68934528,21044,Miscellaneous,"""""",""""""
-80.43214299,25.10459899,21045,Boundary Survey,"""""",""""""
-80.27247037,25.69969016,21046,Miscellaneous,"""""",""""""
-80.49227447,25.45842568,21047,Boundary Survey,"""""",""""""
-80.27765143,26.226081,21048,Boundary Survey,"""""",""""""
-80.47889973,25.46092404,21049,"""""","""""",""""""
-80.27426947,25.31737419,21050,Boundary Survey,"""""",""""""
-82.54052043,27.42350922,21051,Review Documents,"""""",""""""
-80.547239,25.551323,21052,Boundary Survey,"""""",""""""
-80.12774185,26.0031961,21053,Elevation Certificate,"""""",""""""
-80.25174517,25.75755179,21054,Boundary Survey,"""""",""""""
-80.47534694,25.48783997,21055,Boundary Survey,"""""",""""""
-80.1758402,25.7787885,21056,Stakeout,"""""",""""""
-80.25695044,25.75750097,21057,Topographic Survey,"""""",""""""
-80.24262892,26.21606224,21058,Boundary Survey,"""""",""""""
-80.12785683,25.79914891,21060,SUE,"""""",""""""
-80.28408309,25.31629299,21061,Boundari Survey,"""""",""""""
-80.48015833,25.48476821,21062,Boundary Survey,"""""",""""""
-80.2906387,25.70543092,21063,ALTA Survey,"""""",""""""
-80.1930038,25.75842249,21066,Topographic Survey,"""""",""""""
-80.46710484,25.07181231,21067,Boundary Survey,"""""",""""""
-80.21439597,25.77233564,21068,Boundary Survey,"""""",""""""
-80.49334073,25.46214255,21069,Boundary Survey,"""""",""""""
-80.44594151,25.44581316,21071,Boundary Survey,"""""",""""""
-80.19157859,25.75865711,21072,Topographic Survey,"""""",""""""
-80.1922774,25.76266366,21074,Topographic Survey,"""""",""""""
-80.19072764,25.76734236,21078,Topographic Survey,"""""",""""""
-80.22703475,25.7560691,21079,Boundary Survey,"""""",""""""
-80.19944259,25.85729627,21080,Boundary Survey,"""""",""""""
-80.20970572,25.82564212,21081,Topographic Survey,"""""",""""""
-80.29028116,25.6924088,21083,Boundary Survey,"""""",""""""
-80.20134983,25.78382965,21084,SUE,"""""",""""""
-80.19338491,25.81341275,21085,"""""","""""",""""""
-80.4958823,25.46533514,21086,SUE,"""""",""""""
-80.3107961,25.61466004,21087,ALTA Survey,"""""",""""""
-80.29469875,25.69178046,21088,Elevation Certificate,"""""",""""""
-80.2854165,25.31798119,21089,Boundary Survey,"""""",""""""
-80.27685927,25.31714039,21090,Boundary Survey,"""""",""""""
-80.22264789,25.74276245,21092,Boundary Survey,"""""",""""""
-80.18703604,25.8331103,21093,Boundary Survey,"""""",""""""
-80.26889822,25.7508114,21094,Boundary,"""""",""""""
-80.47050023,25.54891564,21095,Layout,"""""",""""""
-80.12021717,25.83397631,21096,Miscellaneous,"""""",""""""
-80.28377641,25.31956731,21097,Elevation Certificate,"""""",""""""
-80.19045232,25.76918349,21098,Topographic Survey,"""""",""""""
-80.18627171,25.79741872,21099,Miscellaneous,"""""",""""""
-80.13583731,25.87760912,21100,Preparation of Sketch,"""""",""""""
-80.38338553,25.56231836,21101,Boundary,"""""",""""""
-80.21826332,26.06628305,21102,Boundary,"""""",""""""
-80.29877001,25.30763193,21103,Elevation,"""""",""""""
-80.29597954,25.30963251,21104,"""""","""""",""""""
-80.15888707,25.79325043,21106,ALTA Survey,"""""",""""""
-80.25595316,25.69833097,21107,Boundary Survey,"""""",""""""
-80.36598719,25.60690081,21108,Boundary Survey,"""""",""""""
-80.17117103,26.13020443,21109,Boundary Survey,"""""",""""""
-80.28624134,25.29649122,21110,Stakeout,"""""",""""""
-80.45792644,25.49393325,21111,Elevation Certificate,"""""",""""""
-80.31580889,25.65256662,21112,Boundary Survey,"""""",""""""
-80.26086131,25.33266214,21113,Elevation Certificate,"""""",""""""
-80.25983326,25.33284843,21114,Elevation Certificate,"""""",""""""
-80.28601748,25.31715847,21115,Boundary Survey,"""""",""""""
-80.27280517,25.7274734,21116,Boundary Survey,"""""",""""""
-80.4690201,25.4552555,21117,Tentative Plat,"""""",""""""
-80.28511835,25.29864585,21118,Boundary Survey,"""""",""""""
-80.48958673,25.04372327,21119,Boundary Survey,"""""",""""""
-80.29169504,25.66487497,21120,Boundary Survey,"""""",""""""
-80.33801296,25.6314891,21121,Boundary Survey,"""""",""""""
-80.27669152,25.80845599,21122,Boundary Survey,"""""",""""""
-81.8469634,26.62015091,21123,Boundary Survey,"""""",""""""
-80.98515612,26.8094122,21124,Boundary Survey,"""""",""""""
-80.46389136,25.09087778,21126,Boundary Survey,"""""",""""""
-80.25172918,25.7142899,21127,ALTA Survey,"""""",""""""
-80.401624,25.920476,21128,Sketch,"""""",""""""
-80.13325391,26.01524329,21129,Boundary Survey,"""""",""""""
-80.27089679,25.737471,21130,Boundary Survey,"""""",""""""
-80.37302494,25.81217532,21131,Boundary Survey,"""""",""""""
-80.26139759,25.33096052,21132,Boundary Survey,"""""",""""""
-80.25934443,25.32800127,21133,Survey,"""""",""""""
-80.28943943,25.29875377,21134,Boundary Survey,"""""",""""""
-80.23263347,25.73878801,21135,Boundary Survey,"""""",""""""
-80.27078532,25.32226263,21136,Boundary Survey,"""""",""""""
-85.9072529,30.2369285,21137,Sketch,"""""",""""""
-80.38539042,25.16496762,21139,Boundary Survey,"""""",""""""
-80.28238512,25.32314974,21140,Boundary Survey,"""""",""""""
-80.2878952,25.29544056,21141,Boundary Survey,"""""",""""""
-80.28760788,25.30048628,21142,Elevation Certificate,"""""",""""""
-80.16436978,26.25572386,21143,ALTA Survey,"""""",""""""
-80.31023179,25.69359432,21144,Boundary Survey,"""""",""""""
-80.15939351,25.79292149,21145,Boundary Survey,"""""",""""""
-80.38201006,25.8080439,21146,Boundary Survey,"""""",""""""
-80.29887122,25.30772122,21147,"""""","""""",""""""
-80.24784291,25.7177808,21148,Boundary Survey,"""""",""""""
-80.26319045,25.72712034,21149,"""""","""""",""""""
-80.48039688,25.53984483,21150,Boundary Survey,"""""",""""""
-80.29128258,25.66394419,21151,Boundary Survey,"""""",""""""
-80.25777073,25.81067677,21152,Boundary,"""""",""""""
-80.3106801,25.74255259,21154,Boundary,"""""",""""""
-80.28607086,25.8874979,21155,Topographic Survey,"""""",""""""
-80.28998783,25.29944524,21156,Boundary Survey,"""""",""""""
-80.28761406,25.74087755,21158,Boundary Survey,"""""",""""""
-80.46647609,25.50860518,21159,Boundary Survey,"""""",""""""
-80.17151622,25.69604464,21160,ALTA Survey,"""""",""""""
-80.30628865,25.75201904,21161,Miscellaneous,"""""",""""""
-80.26109441,25.32712504,21162,Elevations,"""""",""""""
-80.26116133,25.32737611,21163,Elevations,"""""",""""""
-80.26131468,25.32764266,21164,Elevations,"""""",""""""
-80.35055997,25.7299084,21165,Topographic Survey,"""""",""""""
-80.12371531,25.81442494,21166,Topographic Survey,"""""",""""""
-80.30723607,25.70732074,21167,Boundary Survey,"""""",""""""
-80.19888094,25.76942353,21168,Boundary,"""""",""""""
-80.46194015,25.54719459,21169,Boundary Survey,"""""",""""""
-80.19207095,25.85752749,21170,Boundary Survey,"""""",""""""
-80.43386084,25.47416906,21171,Boundary Survey,"""""",""""""
-80.5181015,25.6290873,21172,Boundary Survey,"""""",""""""
-80.33720467,26.09341067,21173,Boundary Survey,"""""",""""""
-80.2845157,25.2954779,22001,Survey,"""""",""""""
-80.4393728,25.5070156,22002,Boundary Survey,"""""",""""""
-80.1859612,25.9257872,22003,Boundary Survey,"""""",""""""
-80.4545756,25.4793501,22004,Boundary Survey,"""""",""""""
-80.3580332,25.5626071,22005,Elevation Certificate,"""""",""""""
-80.2609401,25.3300839,22006,Boundary Survey,"""""",""""""
-80.2852346,25.3175207,22008,Boundary Survey,"""""",""""""
-80.2856365,25.3171913,22009,Boundary Survey,"""""",""""""
-80.2713562,25.7198243,22010,Topographic,"""""",""""""
-80.2133777,26.3115037,22011,BOUNDARY,"""""",""""""
-80.9131965,24.7660387,22012,Elevation Certificate,"""""",""""""
-80.2881124,25.3145048,22013,Boundary Survey,"""""",""""""
-80.2156479,25.8214289,22014,Boundary Survey,"""""",""""""
-80.2911236,25.9200957,22015,ALTA Survey,"""""",""""""
-80.3202678,25.678053,22016,Boundary Survey,"""""",""""""
-81.0799271,24.6948046,22017,Boundary Survey,"""""",""""""
-80.2667882,25.7316119,22019,Boundary Survey,"""""",""""""
-80.1783166,25.886915,22020,Topographic,"""""",""""""
-80.2600117,25.7021572,22021,As-Built,"""""",""""""
-80.2568915,25.7559813,22022,Topographic Survey,"""""",""""""
-80.1230575,25.9599612,22023,Boundary Analysis,"""""",""""""
-80.4362034,25.1039547,22024,Boundary Survey,"""""",""""""
-80.1658093,25.6959663,22026,Tree Survey,"""""",""""""
-80.2467551,25.8077127,22027,ASBUILT,"""""",""""""
-80.2907691,25.762532,22028,Boundary Survey,"""""",""""""
-80.2388298,25.7281481,22029,Boundary,"""""",""""""
-80.4627003,25.0692129,22030,Boundary Survey,"""""",""""""
-80.4691,25.571294,22031,Boundary Survey,"""""",""""""
-80.469123,25.574061,22031,Boundary Survey,"""""",""""""
-80.46913,25.57497,22031,Boundary Survey,"""""",""""""
-80.4503649,25.5158368,22031,Boundary,"""""",""""""
-80.5007414,25.5264403,22031,Boundary,"""""",""""""
-80.4690674,25.572194,22031,Boundary,"""""",""""""
-80.1593403,25.9732911,22033,Boundary,"""""",""""""
-80.1416524,25.7915305,22034,Boundary Survey,"""""",""""""
-80.2890614,25.2918704,22036,Boundary Survey,"""""",""""""
-80.4147616,25.6193623,22037,SUE,"""""",""""""
-80.2097401,25.8042204,22038,Boundary Survey,"""""",""""""
-80.3157975,25.8257113,22039,PDF survey,"""""",""""""
-80.1365619,25.8142994,22040,Boundary,"""""",""""""
-80.283316,25.3197048,22042,Elevation Certificate,"""""",""""""
-80.3588931,25.5838558,22043,updated,"""""",""""""
-80.2941562,25.6946249,22044,Boundary Survey,"""""",""""""
-80.1840874,25.7661072,22045,Stakeout,"""""",""""""
-80.3566928,25.7054147,22046,Boundary Survey,"""""",""""""
-80.1511125,25.8898144,22048,Purpose Survey,"""""",""""""
-80.2715133,25.7281932,22049,Update,"""""",""""""
-80.4690455,25.4623471,22051,"""""","""""",""""""
-80.2876874,25.2957945,22052,Boundary Survey,"""""",""""""
-80.135845,25.8128093,22053,Topographic Survey,"""""",""""""
-80.1264076,25.8137189,22053,Topographic Survey,"""""",""""""
-80.3146688,25.7101443,22054,Boundary Survey,"""""",""""""
-80.2856599,25.2965582,22055,Boundary Survey,"""""",""""""
-80.3136375,25.6185446,22056,Topographic Survey,"""""",""""""
-80.2742522,25.8202793,22057,Boundary Survey,"""""",""""""
-80.2916393,25.291901,22058,Boundary Survey,"""""",""""""
-80.1573285,25.922882,22059,Topographic Survey,"""""",""""""
-80.1558724,26.0122351,22060,Boundary Survey,"""""",""""""
-80.2851221,25.3203999,22061,Boundary Survey,"""""",""""""
-80.208603,25.8037085,22062,Boundary Survey,"""""",""""""
-80.250385,25.851581,22063,Boundary Survey,"""""",""""""
-80.1491995,26.1224762,22064,Boundary Survey,"""""",""""""
-80.2803747,25.9289721,22065,Boundary Survey,"""""",""""""
-80.274566,25.9158514,22066,Boundary Survey,"""""",""""""
-80.1918837,25.8690914,22067,Boundary Survey,"""""",""""""
-81.024936,24.7315364,22068,performed,"""""",""""""
-80.2368681,25.9206072,22069,SUE,"""""",""""""
-80.5048142,25.4459656,22070,Boundary Survey,"""""",""""""
-80.2829317,25.7635545,22071,Boundary Survey,"""""",""""""
-80.2060869,25.769441,22072,Elevation Certificate,"""""",""""""
-64.9028362,18.3350256,22073,Survey,"""""",""""""
-80.359532,25.600553,22074,Boundary Survey,"""""",""""""
-80.306509,25.6808326,22075,Sketch,"""""",""""""
-80.3526678,26.1042043,22076,Elevation Certificate,"""""",""""""
-80.4129846,25.590529,22077,Elevation Certificate,"""""",""""""
-80.4838815,25.0506829,22078,performed an Adjusted,"""""",""""""
-80.286295,25.2989045,22079,Boundary Survey,"""""",""""""
-80.2840822,25.852736,22082,Boundary Survey,"""""",""""""
-80.4813111,25.4758949,22083,ALTA Survey,"""""",""""""
-80.167604,27.1826032,22084,Boundary Survey,"""""",""""""
-80.4138389,25.5259092,22086,Boundary Survey,"""""",""""""
-80.3642829,25.6871781,22087,Boundary Survey,"""""",""""""
-80.3716011,25.645258,22088,Boundary Survey,"""""",""""""
-80.292152,25.7015167,22089,Boundary Survey,"""""",""""""
-80.1866645,25.8500932,22091,Topographic Survey,"""""",""""""
-80.1944777,25.7981244,22092,Boundary Survey,"""""",""""""
-80.3323697,25.8217359,22093,Tentative Plat,"""""",""""""
-80.4050199,25.6672497,22094,Boundary Survey,"""""",""""""
-80.3625982,25.7039601,22095,Boundary Survey,"""""",""""""
-80.2581171,25.8114028,22096,Top of Casing Survey,"""""",""""""
-80.2406974,25.8476193,22097,Boundary,"""""",""""""
-80.2387126,25.8318739,22098,Boundary Survey,"""""",""""""
-80.2901113,25.294701,22099,Boundary Survey,"""""",""""""
-80.1730971,25.8625428,22100,Final Survey,"""""",""""""
-80.1294225,25.8866133,22101,"""""","""""",""""""
-80.3930596,25.5572048,22102,Boundary Survey,"""""",""""""
-80.4941528,25.4872631,22103,Elevation Certificate,"""""",""""""
-80.2111311,26.2283345,22104,Boundary Survey,"""""",""""""
-80.2930921,25.8368879,22105,Right of Way,"""""",""""""
-80.4092181,25.7755124,22106,Boundary Survey,"""""",""""""
-80.2303097,26.0030676,22107,Elevation Certificate,"""""",""""""
-80.2405667,25.8702019,22108,Boundary Survey,"""""",""""""
-80.3754534,26.0598358,22109,Boundary Survey,"""""",""""""
-80.2904116,25.6449749,22110,Boundary Survey,"""""",""""""
-80.323437,25.7389502,22111,Topographic,"""""",""""""
-80.305218,25.7352211,22112,Elevation,"""""",""""""
-80.1951663,25.763793,22113,Topographic,"""""",""""""
-80.2155324,25.9503292,22114,Topographic,"""""",""""""
-80.1257272,25.8015319,22115,control lines,"""""",""""""
-80.4459211,25.4454784,22116,Boundary Survey,"""""",""""""
-80.4295639,25.5151861,22117,Layout,"""""",""""""
-80.436237,25.4620707,22118,Tentative Plat,"""""",""""""
-80.4203884,25.5413035,22120,Boundary Survey,"""""",""""""
-80.2835582,25.3163924,22121,Boundary Survey,"""""",""""""
-80.2844954,25.8405054,22122,Boundary Survey,"""""",""""""
-80.1230673,25.8437265,22123,3D Laser Scanning,"""""",""""""
-80.2740412,25.3194638,22124,aquired location,"""""",""""""
-80.2765433,25.3134683,22125,Boundary,"""""",""""""
-80.1744168,25.8459419,22127,Construction Certificate,"""""",""""""
-80.1336438,25.8867824,22129,Topographic,"""""",""""""
-80.1295975,25.8828208,22130,Boundary,"""""",""""""
-80.2009139,25.8563411,22131,"""""","""""",""""""
-80.2850915,25.9264829,22132,Boundary Survey,"""""",""""""
-80.2003306,25.8715449,22133,"""""","""""",""""""
-80.3423907,25.6920979,22134,"""""","""""",""""""
-80.4275122,25.6941958,22135,"""""","""""",""""""
-80.2922892,25.2955046,22137,Boundary,"""""",""""""
-80.2015157,25.8261953,22138,Boundary Survey,"""""",""""""
-80.4629706,25.069401,22139,Boundary Survey,"""""",""""""
-80.2548235,25.7314019,22141,Topographic,"""""",""""""
-80.2887362,25.3101978,22148,Elevation Certificate,"""""",""""""
-80.288781,25.3097296,22149,Elevation Certificate,"""""",""""""
-80.2889665,25.308804,22150,Elevation Certificate,"""""",""""""
-80.2853471,25.3118593,22151,As-Built Survey,"""""",""""""
-80.386939,25.1830199,22152,As-Built Survey,"""""",""""""
-80.2661278,25.7054851,22153,Boundary Survey,"""""",""""""
-80.2927279,25.3073979,22154,Boundary Survey,"""""",""""""
-80.2510557,25.8185479,22155,Topographic,"""""",""""""
-80.4668479,25.5423347,22158,Boundary Survey,"""""",""""""
-80.3492276,25.6647942,22160,Boundary Survey,"""""",""""""
-80.3206426,25.6240753,22162,Boundary,"""""",""""""
-80.2635319,25.845586,22163,determined distance,"""""",""""""
